delta,p,corr_p,t,p_t (two),p_t (one)
-200,1e-05,1e-05,11.154819038979015,7.771455185253312e-19,3.885727592626656e-19
-199,1e-05,1e-05,14.356868278281123,1.8049096406649332e-24,9.024548203324666e-25
-198,1e-05,1e-05,10.700830037152008,4.628645265476522e-18,2.314322632738261e-18
-197,1e-05,1e-05,10.691316537580276,4.0216378015036e-18,2.0108189007518e-18
-196,1e-05,1e-05,7.1915424927785985,1.6467457991541222e-10,8.233728995770611e-11
-195,1e-05,1e-05,7.482458381572575,3.631866618387104e-11,1.815933309193552e-11
-194,1e-05,1e-05,10.924911058514182,1.7675235113054766e-18,8.837617556527383e-19
-193,1e-05,1e-05,8.134749330679098,1.3943524314812113e-12,6.971762157406057e-13
-192,1e-05,1e-05,10.835033109075866,2.227508191075516e-18,1.113754095537758e-18
-191,1e-05,1e-05,11.559767512311701,5.463644933393685e-20,2.7318224666968423e-20
-190,1e-05,1e-05,6.277030804956729,1.6364908039986005e-08,8.182454019993003e-09
-189,1e-05,1e-05,10.319241343532882,2.5662687528845254e-17,1.2831343764422627e-17
-188,1e-05,1e-05,12.172036994689957,3.647274973525056e-21,1.823637486762528e-21
-187,1e-05,1e-05,8.943194545103317,2.6986570599362246e-14,1.3493285299681123e-14
-186,1e-05,1e-05,10.67570400704523,4.419087508556111e-18,2.2095437542780554e-18
-185,1e-05,1e-05,8.637990920216327,1.326051958053658e-13,6.63025979026829e-14
-184,1e-05,1e-05,8.690571253102606,1.2557339454033826e-13,6.278669727016913e-14
-183,1e-05,1e-05,9.894529039507889,2.076230476870141e-16,1.0381152384350705e-16
-182,1e-05,1e-05,9.664732921347948,2.507211294115728e-15,1.253605647057864e-15
-181,1e-05,1e-05,7.430436416838718,4.488764286621512e-11,2.244382143310756e-11
-180,1e-05,1e-05,6.779361067198382,1.0555740627653638e-09,5.277870313826819e-10
-179,1e-05,1e-05,9.079910459477984,1.2021461249170779e-14,6.010730624585389e-15
-178,1e-05,1e-05,8.07317203684221,2.0251301629842302e-12,1.0125650814921151e-12
-177,1e-05,1e-05,9.588270530563744,1.0384171478551688e-15,5.192085739275844e-16
-176,1e-05,1e-05,6.823304575219226,7.691508825467584e-10,3.845754412733792e-10
-175,1e-05,1e-05,9.167684024022273,7.86258227636594e-15,3.93129113818297e-15
-174,1e-05,1e-05,7.778842414566535,8.69142913542004e-12,4.34571456771002e-12
-173,1e-05,1e-05,9.027338361421519,1.721117547233913e-14,8.605587736169564e-15
-172,1e-05,1e-05,7.986244368204339,2.759269585188659e-12,1.3796347925943295e-12
-171,1e-05,1e-05,9.27914608261218,4.690831840834252e-15,2.345415920417126e-15
-170,1e-05,1e-05,6.653875158979902,1.6462400790294926e-09,8.231200395147463e-10
-169,1e-05,1e-05,6.778133399542419,1.3396866994406133e-09,6.698433497203066e-10
-168,1e-05,1e-05,8.643295059960137,1.0864775287453673e-13,5.432387643726836e-14
-167,1e-05,1e-05,5.394921038320418,4.780971623461178e-07,2.390485811730589e-07
-166,1e-05,1e-05,5.347584132576111,5.837260395227599e-07,2.9186301976137993e-07
-165,1e-05,1e-05,8.514633429872557,2.6926675103682063e-13,1.3463337551841031e-13
-164,1e-05,1e-05,7.634008212143842,1.78160638502735e-11,8.90803192513675e-12
-163,1e-05,1e-05,9.83724075772402,2.937668559473079e-16,1.4688342797365396e-16
-162,1e-05,1e-05,7.270605063162154,9.019150759840742e-11,4.509575379920371e-11
-161,1e-05,1e-05,6.630668320235882,1.9294332445658608e-09,9.647166222829304e-10
-160,1e-05,1e-05,7.653753911668812,1.4688401147679315e-11,7.344200573839658e-12
-159,1e-05,1e-05,6.595125127620699,2.2475476959312014e-09,1.1237738479656007e-09
-158,0.0001,0.0001,4.001795706701031,0.0001226216490929017,6.131082454645085e-05
-157,1e-05,1e-05,6.4499795653223435,4.256682820604619e-09,2.1283414103023097e-09
-156,1e-05,1e-05,5.339266122178059,6.15787164946317e-07,3.078935824731585e-07
-155,1e-05,1e-05,8.288286757952354,6.24196896341346e-13,3.12098448170673e-13
-154,1e-05,1e-05,5.033145133995778,2.1934381753960766e-06,1.0967190876980383e-06
-153,1e-05,1e-05,8.764978265560933,5.790976567361672e-14,2.895488283680836e-14
-152,1e-05,1e-05,6.47627261650593,4.5824481439248e-09,2.2912240719624e-09
-151,1e-05,1e-05,7.313081228134543,7.987064023568375e-11,3.9935320117841875e-11
-150,1e-05,1e-05,6.02076285299445,3.2535371868191356e-08,1.6267685934095678e-08
-149,1e-05,1e-05,8.10787076925781,1.9789483348247436e-12,9.894741674123718e-13
-148,1e-05,1e-05,4.663859307728963,1.0067932771913691e-05,5.033966385956846e-06
-147,1e-05,1e-05,5.243138488315833,1.071213573153006e-06,5.35606786576503e-07
-146,1e-05,1e-05,5.935338335433097,4.86036463537378e-08,2.43018231768689e-08
-145,1e-05,1e-05,6.008485435096081,3.470026715524495e-08,1.7350133577622474e-08
-144,1e-05,1e-05,6.896695198943783,5.636544908370225e-10,2.8182724541851123e-10
-143,0.00161,0.00161,3.0232602193075993,0.003196025256023575,0.0015980126280117875
-142,1e-05,1e-05,7.317335020213604,7.646450016265318e-11,3.823225008132659e-11
-141,1e-05,1e-05,6.348641714456307,6.959529135471425e-09,3.4797645677357125e-09
-140,0.00211,0.00211,2.924108612726926,0.004291533443657158,0.002145766721828579
-139,1e-05,1e-05,5.847990511093225,6.563828316100763e-08,3.281914158050381e-08
-138,1e-05,1e-05,7.019178526107416,3.674063530449617e-10,1.8370317652248085e-10
-137,0.01187,0.01187,2.288302517494085,0.024269169977869355,0.012134584988934678
-136,1e-05,1e-05,6.209577377292959,1.504974331673208e-08,7.52487165836604e-09
-135,1e-05,1e-05,6.303710471600527,8.374098404235078e-09,4.187049202117539e-09
-134,1e-05,1e-05,5.450260521967291,3.775442151105595e-07,1.8877210755527976e-07
-133,1e-05,1e-05,5.946630858582742,4.837086816984987e-08,2.4185434084924933e-08
-132,1e-05,1e-05,6.192055094977271,1.39360151193203e-08,6.96800755966015e-09
-131,5e-05,5e-05,4.173810068533345,6.499762049911977e-05,3.249881024955988e-05
-130,1e-05,1e-05,5.541031783695404,2.646702942203592e-07,1.323351471101796e-07
-129,1e-05,1e-05,4.923074792830741,3.490269012878516e-06,1.745134506439258e-06
-128,8e-05,8e-05,4.059064577667624,0.00010096779154275094,5.048389577137547e-05
-127,0.00027,0.00027,3.689374881287336,0.00037051455581099083,0.00018525727790549541
-126,1e-05,1e-05,6.48547772966648,3.6184306082395966e-09,1.8092153041197983e-09
-125,4e-05,4e-05,4.210958855569681,5.65026146723896e-05,2.82513073361948e-05
-124,0.00021,0.00021,3.8361238868810292,0.00023020152451251673,0.00011510076225625836
-123,7e-05,7e-05,3.8816337678348574,0.00018836178870579927,9.418089435289964e-05
-122,0.11502,0.11502,1.1956845658589088,0.23473702619669454,0.11736851309834727
-121,0.0004,0.0004,3.575347839048843,0.0005621871514457812,0.0002810935757228906
-120,0.00157,0.00157,3.050169433179445,0.002946377227089244,0.001473188613544622
-119,0.00423,0.00423,2.718992251367718,0.00781334151219861,0.003906670756099305
-118,1e-05,1e-05,5.42118032563561,4.2968037630611565e-07,2.1484018815305783e-07
-117,0.00019,0.00019,3.830818452366315,0.00022738506878749198,0.00011369253439374599
-116,0.00137,0.00137,3.0620679433510762,0.002839625045875975,0.0014198125229379875
-115,1e-05,1e-05,6.267414362332823,1.166380977232428e-08,5.83190488616214e-09
-114,0.01142,0.01142,2.3113374105394326,0.022909429680595096,0.011454714840297548
-113,0.16326,0.16326,0.9728757684131292,0.3330372433721914,0.1665186216860957
-112,0.02064,0.02064,2.05248711011329,0.042794421888035616,0.021397210944017808
-111,6e-05,6e-05,3.989443148517123,0.00012843227786191752,6.421613893095876e-05
-110,0.12618,0.12618,1.143099434234759,0.25586617138705725,0.12793308569352863
-109,0.00217,0.00217,2.9186252889057713,0.004410532271748048,0.002205266135874024
-108,0.0011,0.0011,3.2210003034647854,0.0017353203170327833,0.0008676601585163917
-107,0.01475,0.01475,2.1968815195705895,0.030498361195957172,0.015249180597978586
-106,0.00063,0.00063,3.3476908988719023,0.0011601345588452047,0.0005800672794226023
-105,0.04758,0.04758,1.6585250315247344,0.10077031172562625,0.05038515586281313
-104,0.02844,0.02844,1.9217571603636887,0.05774558944806101,0.028872794724030506
-103,0.00057,0.00057,3.391306328080405,0.0010063599025528056,0.0005031799512764028
-102,0.00272,0.00272,2.873080292918751,0.004988568533209158,0.002494284266604579
-101,1e-05,1e-05,5.125057357752506,1.5019464567475683e-06,7.509732283737842e-07
-100,1e-05,1e-05,5.254584984793494,8.945934233512104e-07,4.472967116756052e-07
-99,0.00171,0.00171,3.032808559476216,0.0031199216712331267,0.0015599608356165633
-98,0.17655,0.17655,0.9162953342116743,0.3619630948645157,0.18098154743225786
-97,0.00437,0.00437,2.694628276086439,0.00829526733355325,0.004147633666776625
-96,5e-05,5e-05,4.094239920269876,8.805405723772294e-05,4.402702861886147e-05
-95,0.08709,0.08709,1.3620402572830008,0.17664072406016335,0.08832036203008167
-94,0.04733,0.04733,1.67345669752261,0.09749762891541976,0.04874881445770988
-93,0.24461,0.24461,0.6809129252566001,0.4975341005992565,0.24876705029962826
-92,0.17574,0.17574,0.9331474827154256,0.35306017374151044,0.17653008687075522
-91,0.43193,0.43193,0.17048356120983887,0.864981412746841,0.4324907063734205
-90,0.30836,0.30836,0.4967058967027577,0.6205127901773613,0.31025639508868064
-89,0.08444,0.08444,1.374020593479842,0.17258845946390072,0.08629422973195036
-88,0.03144,0.03144,1.8752460678175518,0.06373675184591181,0.031868375922955904
-87,0.10101,0.10101,1.2719404899462086,0.20644603493338476,0.10322301746669238
-86,0.40411,0.40411,-0.2438797123244473,0.8078513182075258,0.4039256591037629
-85,0.48677,0.48677,0.028458465120053695,0.9773553339989227,0.48867766699946136
-84,0.33345,0.33345,0.4357094629121566,0.6640202119640709,0.33201010598203545
-83,0.18689,0.18689,0.8893702335192909,0.37598581968392797,0.18799290984196398
-82,0.26413,0.26413,0.6243634369981832,0.5339224263431465,0.26696121317157323
-81,0.30815,0.30815,0.49934372889653633,0.6186722132180753,0.30933610660903765
-80,0.1221,0.1221,1.1669341243991829,0.24623535890388681,0.12311767945194341
-79,0.13856,0.13856,1.0788401193267871,0.28337714645800105,0.14168857322900053
-78,0.4904,0.4904,-0.022004849120111435,0.9824888501773333,0.49124442508866667
-77,0.02549,0.02549,-1.974525564212373,0.051308825656772604,0.025654412828386302
-76,0.02551,0.02551,1.9842319519010552,0.05004365504524566,0.02502182752262283
-75,0.09199,0.09199,1.325143832260948,0.18822721802201342,0.09411360901100671
-74,0.04465,0.04465,-1.7096447478541918,0.09049649781578806,0.04524824890789403
-73,0.10001,0.10001,-1.2880349618537434,0.20082831873949872,0.10041415936974936
-72,0.12792,0.12792,-1.1386495593907553,0.25762572226533814,0.12881286113266907
-71,0.06408,0.06408,-1.520312860880962,0.13166237266431846,0.06583118633215923
-70,0.0017,0.0017,-3.0055127486449913,0.003388957147140458,0.001694478573570229
-69,0.02904,0.02904,-1.912856319498597,0.05873447715471568,0.02936723857735784
-68,0.03786,0.03786,-1.7777596558749538,0.07858410962004596,0.03929205481002298
-67,0.25695,0.25695,-0.6543334509594105,0.5144475502716219,0.25722377513581096
-66,0.29004,0.29004,-0.547665162976073,0.5852130246671916,0.2926065123335958
-65,0.36179,0.36179,-0.3562729329234451,0.7224104461763956,0.3612052230881978
-64,0.19637,0.19637,-0.8451991408604722,0.40010787081169896,0.20005393540584948
-63,0.07484,0.07484,1.4441212519781206,0.1519138895201573,0.07595694476007865
-62,0.16977,0.16977,-0.945556848782439,0.3467014161076305,0.17335070805381525
-61,0.05291,0.05291,-1.6248066699654642,0.10743117401740926,0.05371558700870463
-60,0.02832,0.02832,-1.929837382404029,0.05654959283874156,0.02827479641937078
-59,0.0591,0.0591,-1.5647902511327576,0.1209227661926267,0.06046138309631335
-58,0.29517,0.29517,-0.5360520718433036,0.5931465022820097,0.29657325114100486
-57,0.0922,0.0922,-1.321253679748586,0.18953819206833447,0.09476909603416724
-56,0.00102,0.00102,-3.2492941606478,0.0015885498645352607,0.0007942749322676304
-55,0.01828,0.01828,-2.1110812987143492,0.03732758881868912,0.01866379440934456
-54,0.03266,0.03266,-1.8631333556865248,0.06556386188864918,0.03278193094432459
-53,0.00816,0.00816,-2.4566223468796307,0.01589572808204164,0.00794786404102082
-52,0.05275,0.05275,-1.6182222054983566,0.10885445449123526,0.05442722724561763
-51,0.02005,0.02005,-2.078955461427016,0.04024420742676139,0.020122103713380694
-50,0.00098,0.00098,-3.202057735731724,0.0018692614590701355,0.0009346307295350678
-49,0.00066,0.00066,-3.4225293187106223,0.0009102402571760614,0.0004551201285880307
-48,0.00257,0.00257,-2.8870010215753945,0.004821393251336195,0.0024106966256680976
-47,0.00018,0.00018,-3.7891783576472298,0.0002630304595591859,0.00013151522977959294
-46,0.00749,0.00749,-2.4904694163009005,0.014531582014044163,0.0072657910070220814
-45,0.00062,0.00062,-3.364839649741015,0.001104453218920136,0.000552226609460068
-44,0.03341,0.03341,-1.8333015066879543,0.06979372626897629,0.03489686313448814
-43,0.00014,0.00014,-3.9231961342628607,0.00016483798110555287,8.241899055277644e-05
-42,7e-05,7e-05,-4.03287578116341,0.00010959298291942001,5.479649145971001e-05
-41,0.00017,0.00017,-3.884240751230767,0.0001910304931913911,9.551524659569555e-05
-40,0.02749,0.02749,-1.941416914832024,0.05508542622678456,0.02754271311339228
-39,6e-05,6e-05,-4.0932196124641465,8.751254419362687e-05,4.3756272096813436e-05
-38,2e-05,2e-05,-4.697274866248963,8.602839374936973e-06,4.301419687468486e-06
-37,0.00544,0.00544,-2.6206783948434302,0.010253563027813047,0.005126781513906524
-36,0.00084,0.00084,-3.286247009757339,0.0014194485662914476,0.0007097242831457238
-35,0.0003,0.0003,-3.5748504163452752,0.0005481318002745395,0.0002740659001372698
-34,1e-05,1e-05,-4.397649939866783,3.0383065918399405e-05,1.5191532959199702e-05
-33,3e-05,3e-05,-4.433104397075719,2.5318284533773025e-05,1.2659142266886513e-05
-32,0.00149,0.00149,-3.1216458942142618,0.002389714416347714,0.001194857208173857
-31,0.0001,0.0001,-4.1235243840092375,8.119389398587653e-05,4.0596946992938265e-05
-30,8e-05,8e-05,-4.048384267984507,0.00010398131737511192,5.199065868755596e-05
-29,0.00022,0.00022,-3.7478561883728934,0.0003044600727188917,0.00015223003635944586
-28,1e-05,1e-05,-4.107177870203677,8.318255577413497e-05,4.1591277887067485e-05
-27,0.0002,0.0002,-3.726630785734599,0.00032505881473063146,0.00016252940736531573
-26,1e-05,1e-05,-4.819887784240787,5.26529028841667e-06,2.632645144208335e-06
-25,3e-05,3e-05,-4.147125713906913,7.187368601804738e-05,3.593684300902369e-05
-24,1e-05,1e-05,-5.331581205202119,6.289846055086783e-07,3.1449230275433916e-07
-23,9e-05,9e-05,-3.878467571974311,0.00019486539598605684,9.743269799302842e-05
-22,0.00027,0.00027,-3.777870318535479,0.0002746323986878152,0.0001373161993439076
-21,5e-05,5e-05,-4.415574016147115,2.6731434082399378e-05,1.3365717041199689e-05
-20,1e-05,1e-05,-6.336040737681453,7.2101106834086225e-09,3.6050553417043112e-09
-19,1e-05,1e-05,-5.467510405671202,3.650096394101112e-07,1.825048197050556e-07
-18,3e-05,3e-05,-4.33593633725354,3.5277344756453835e-05,1.7638672378226917e-05
-17,1e-05,1e-05,-5.949634686179753,4.166250410980621e-08,2.0831252054903105e-08
-16,1e-05,1e-05,-5.375224866637253,5.794172566282813e-07,2.8970862831414066e-07
-15,1e-05,1e-05,-4.499461865077467,1.8806037599474365e-05,9.403018799737183e-06
-14,1e-05,1e-05,-5.831091492777073,7.097410843576476e-08,3.548705421788238e-08
-13,5e-05,5e-05,-4.516768322632038,1.7535563600199677e-05,8.767781800099838e-06
-12,1e-05,1e-05,-7.144676794928785,1.9099959151876016e-10,9.549979575938008e-11
-11,1e-05,1e-05,-6.592768519982703,2.2011027853688337e-09,1.1005513926844169e-09
-10,1e-05,1e-05,-5.6962006896838515,1.4045490915597107e-07,7.022745457798553e-08
-9,1e-05,1e-05,-5.705652779684019,1.2421730459115049e-07,6.210865229557524e-08
-8,4e-05,4e-05,-4.893735967190296,3.894229928774301e-06,1.9471149643871504e-06
-7,1e-05,1e-05,-5.855925229577381,6.334437564781006e-08,3.167218782390503e-08
-6,1e-05,1e-05,-6.749680253804813,1.2191752594263102e-09,6.095876297131551e-10
-5,1e-05,1e-05,-5.457422957031468,3.9519934657728625e-07,1.9759967328864313e-07
-4,1e-05,1e-05,-6.40993206691496,5.667584854458883e-09,2.8337924272294415e-09
-3,1e-05,1e-05,-5.594228679984882,2.1495345478054617e-07,1.0747672739027308e-07
-2,1e-05,1e-05,-6.319006102787541,7.96356960773946e-09,3.98178480386973e-09
-1,1e-05,1e-05,-7.970185972806736,2.9405167105781236e-12,1.4702583552890618e-12
0,1e-05,1e-05,-8.095085076186583,1.6517293385205675e-12,8.258646692602837e-13
1,1e-05,1e-05,-8.565731093603944,1.6829084638048818e-13,8.414542319024409e-14
2,1e-05,1e-05,-7.79447934181397,7.005575095681906e-12,3.502787547840953e-12
3,1e-05,1e-05,-6.226728392577137,1.2883659682969402e-08,6.441829841484701e-09
4,1e-05,1e-05,-6.975979598566957,3.7223030666704214e-10,1.8611515333352107e-10
5,1e-05,1e-05,-7.747228290138004,1.0054829090389237e-11,5.027414545194618e-12
6,1e-05,1e-05,-7.163046690215289,1.709825336295772e-10,8.54912668147886e-11
7,1e-05,1e-05,-8.005078575155984,2.6283007485543044e-12,1.3141503742771522e-12
8,1e-05,1e-05,-7.578028375069857,2.0003108600928888e-11,1.0001554300464444e-11
9,1e-05,1e-05,-6.933023444582848,4.425838534144099e-10,2.2129192670720495e-10
10,1e-05,1e-05,-6.774710678824986,1.0322976204795821e-09,5.161488102397911e-10
11,1e-05,1e-05,-7.0412652540656735,3.919953831818808e-10,1.959976915909404e-10
12,1e-05,1e-05,-7.6124459027267255,1.9893064163383632e-11,9.946532081691816e-12
13,1e-05,1e-05,-7.015718292947524,3.1793303298694636e-10,1.5896651649347318e-10
14,1e-05,1e-05,-8.958660330478974,2.3110185240942648e-14,1.1555092620471324e-14
15,1e-05,1e-05,-7.073765504268966,2.396416336093407e-10,1.1982081680467035e-10
16,1e-05,1e-05,-8.02423416509294,3.0949908055445835e-12,1.5474954027722918e-12
17,1e-05,1e-05,-8.980910278981607,2.2594266040224873e-14,1.1297133020112436e-14
18,1e-05,1e-05,-8.994862297574436,1.8394460112492227e-14,9.197230056246114e-15
19,1e-05,1e-05,-8.046072999688434,2.028134987728911e-12,1.0140674938644556e-12
20,1e-05,1e-05,-8.569235419000506,1.869390903691045e-13,9.346954518455225e-14
21,1e-05,1e-05,-6.086265308594634,2.263065748413918e-08,1.131532874206959e-08
22,1e-05,1e-05,-9.181889283965463,7.540141745373348e-15,3.770070872686674e-15
23,1e-05,1e-05,-9.287547643993337,4.2657190470115776e-15,2.1328595235057888e-15
24,1e-05,1e-05,-7.870916108441036,4.81164529340042e-12,2.40582264670021e-12
25,1e-05,1e-05,-8.587641011615041,1.39711495247744e-13,6.9855747623872e-14
26,1e-05,1e-05,-8.704391415742652,8.013379181590881e-14,4.0066895907954407e-14
27,1e-05,1e-05,-7.512235064649657,2.7734224479515143e-11,1.3867112239757572e-11
28,1e-05,1e-05,-9.477084217341819,2.936046034440081e-15,1.4680230172200406e-15
29,1e-05,1e-05,-9.460428987849042,1.915689855675277e-15,9.578449278376385e-16
30,1e-05,1e-05,-9.998285735049302,1.250526378048036e-16,6.25263189024018e-17
31,1e-05,1e-05,-8.689536807091411,1.2298629700185648e-13,6.149314850092824e-14
32,1e-05,1e-05,-7.598093396602996,2.4782621461139596e-11,1.2391310730569798e-11
33,1e-05,1e-05,-9.84021440224889,3.1398745074632796e-16,1.5699372537316398e-16
34,1e-05,1e-05,-8.802349965598202,5.1393544899789246e-14,2.5696772449894623e-14
35,1e-05,1e-05,-9.99485668663665,4.184529394112119e-16,2.0922646970560595e-16
36,1e-05,1e-05,-10.53547921296468,1.0112619744088104e-17,5.056309872044052e-18
37,1e-05,1e-05,-10.036927841485529,1.2219721164489423e-16,6.109860582244712e-17
38,1e-05,1e-05,-10.486875476667798,1.0795341209870652e-17,5.397670604935326e-18
39,1e-05,1e-05,-9.867493640390599,2.4689879233834495e-16,1.2344939616917247e-16
40,1e-05,1e-05,-10.538509654494547,9.201866637970747e-18,4.600933318985373e-18
41,1e-05,1e-05,-8.854902772187938,3.6865664088285775e-14,1.8432832044142887e-14
42,1e-05,1e-05,-10.652815532096744,6.626866690117233e-18,3.3134333450586165e-18
43,1e-05,1e-05,-10.084319565138726,1.0933762875756986e-16,5.466881437878493e-17
44,1e-05,1e-05,-9.31960087911952,4.808878041231981e-15,2.4044390206159906e-15
45,1e-05,1e-05,-11.801541192556046,1.6157141498636447e-20,8.078570749318223e-21
46,1e-05,1e-05,-9.752257186013075,4.2127360468200877e-16,2.1063680234100439e-16
47,1e-05,1e-05,-9.857345404845628,2.672707682065227e-16,1.3363538410326136e-16
48,1e-05,1e-05,-10.194376930447245,4.663718230217955e-17,2.3318591151089776e-17
49,1e-05,1e-05,-10.073001161109719,8.426795157501164e-17,4.213397578750582e-17
